title,company,description,location,requirements,technologies,salary,modality,languages,contract_type,error,link
Desarrollador/a Full Stack,LION CAPITAL GROUP,"En Lion Capital Group, sabemos que el verdadero valor está en las personas. Nos especializamos en ofrecer un lujo auténtico, donde lo esencial no es lo que tienes, sino lo que eliges. Si te apasiona formar parte de una empresa que transforma la forma de vivir y de experimentar, ¡te invitamos a unirte a nuestra nueva era! Estamos en busca de un/a Programador/a PHP Backend con experiencia en Laravel y MySQL. El candidato/a ideal debe tener experiencia en el desarrollo de aplicaciones web, un sólido conocimiento en JavaScript y frameworks frontend, y experiencia con la creación y consumo de APIs REST. Además, buscamos alguien que maneje Git y Bitbucket para el control de versiones.",Valencia,Estudios Mínimos: Grado Superior o titulación equivalente en áreas relacionadas con la informática o desarrollo de software. Experiencia Mínima: Al menos 4 años de experiencia como programador/a PHP Backend. Requisitos Técnicos: Experiencia en desarrollo con Laravel. Conocimiento avanzado de bases de datos MySQL. Conocimientos sólidos en JavaScript y frameworks modernos. Experiencia en la creación de aplicaciones web escalables y mantenibles. Experiencia en creación y consumo de APIs REST. Manejo de Git y Bitbucket para control de versiones. Experiencia en metodologías ágiles.,"Full-stack, Programación de sistemas, Automatización de pruebas, Test-driven Development (TDD), CI/CD, Herramientas de pruebas de software, RESTful API, TypeScript, Laravel, Git",,Presencial,,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/valencia/desarrollador-full-stack/of-if43877f5fb43d298d3b2c3cbd87de2?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Full-Stack Developer .NET,EIKONDATA,"En EikonData buscamos incorporar un/a Full-Stack Developer .NET con al menos 5 años de experiencia para participar en proyectos estables y técnicamente desafiantes. Si te apasiona el desarrollo full-stack, te gusta trabajar en remoto y tienes un perfil orientado a buenas prácticas, ¡queremos conocerte! ¿Qué harás en tu día a día?· Desarrollo de aplicaciones web con .NET Core, Entity Framework y ASP.NET MVC.· Construcción de interfaces modernas con Blazor, Angular u otras tecnologías frontend.· Integración y manejo eficiente de bases de datos.· Colaboración técnica con el equipo y comunicación con clientes internacionales.· Participación activa en decisiones técnicas y mejora continua del producto.",Madrid,Experiencia mínima de 5 años como desarrollador/a Full-Stack en entornos .NET. Inglés fluido (mínimo nivel B2 alto) para trabajar en un entorno técnico internacional.,".NET, C#, Entity Framework, JavaScript, SQL Server, CSS3, HTML5",,Solo teletrabajo,Inglés - Avanzado,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/madrid/full-stack-developer-.net/of-i4c6d59c1244dfd9f5aaa1b62bda794?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
DESARROLLADOR/A FULL STACK,Grupo Assista,"Grupo Assista, empresa líder en los sectores del Facility Services, Construction, BPO y Claim Management, precisa de un/a DESARROLLADOR/A FULL STACK para nuestro departamento IT en Valencia. Desde Grupo Assista ofrecemos un entorno basado en la cooperación y el respeto mutuo, con un fuerte compromiso por la diversidad y la igualdad de oportunidades. Realizará entre otras las siguientes funciones: Desarrollar y mantener aplicaciones Full Stack basadas en C# DotNet y Blazor.",Valencia,"Grado en Informatica o Telecomunicaciones/Grado en Física. Experiencia mínima de 4 años como desarrollador Full-Stack, C# .NET para back-end y Blazor para el front. Experiencia en el uso de bases de datos SQL server. Experiencia en Entity Framework y LINQ. Experiencia en el diseño y mantenimiento de API REST. Experiencia en creación de test unitarios y de integración.","C#, .NET, Blazor, SQL Server, Entity Framework, LINQ, API REST",,Presencial,,Contrato indefinido,False,https://www.infojobs.net/valencia/desarrollador-full-stack/of-i75c98c28754b00848c702359803059?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Desarrollador Full Stack Jr | Hibrido Barcelona.,Abalia,"Nuestro eslogan «El lado humano de la tecnología» pone de manifiesto lo que ofrecemos tanto al cliente externo como interno, y es que las personas siempre están en el centro de todo lo que hacemos. Cuidamos cada detalle, evolucionamos con los años, y nos adaptamos a los cambios para ofrecer lo mejor a nuestros colaboradores, clientes y empleados. ¿QUÉ BUSCAMOS? Personas con talento, entusiastas, con ganas de aprender y enganchadas a la tecnología. Si te sientes identificado estaremos encantados de que te unas a nuestra gran familia de Abalia. ¿POR QUÉ ELEGIRNOS? Porque somos diferentes, por tres motivos principales: 1.- Para nosotros no eres un número. 2.- Porque apostamos por la innovación y el aprendizaje continuo. 3.- Aportamos nuestro granito de arena para mejorar la calidad de vida de las personas, mediante la tecnología y proyectos que hacen de este mundo un lugar mejor En Abalia, estamos en búsqueda de Desarrollador/a Full Stack Junior con mentalidad curiosa, espíritu colaborativo y muchas ganas de aprender. Te unirás a un equipo técnico apasionado que está construyendo productos basados en datos e inteligencia artificial de alto impacto. Trabajarás en aplicaciones web modernas usando React, Next.js, FastAPI y Python, y aprenderás a desplegar soluciones en la nube con AWS.",Barcelona,"2-3 años de experiencia en desarrollo frontend y/o full stack. Sólidos conocimientos de React y nociones básicas de Next.js. Familiaridad con Tailwind CSS o frameworks similares. Comprensión básica de REST APIs y cómo conectar frontend-backend. Experiencia o interés en desarrollo backend con Python (FastAPI, Flask, etc.). Uso fluido de Git y buenas prácticas de control de versiones. Capacidad de trabajo en equipo y en entornos ágiles. Buenas habilidades de comunicación y resolución de problemas.","JavaScript, Python, REST, Inteligencia artificial, React, Next.js, Tailwind",,Híbrido,,Indefinido,False,https://www.infojobs.net/barcelona/desarrollador-full-stack-jr-hibrido-barcelona.-egc/of-i711bb086844147b5ea5b1146af2d4c?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
FullStack Engineer Java/ Angular | Inglés | 100% Remoto,Knowmad Mood,"Ahora somos knowmad mood! Si tu objetivo es seguir creciendo profesionalmente junto a un equipo de alto nivel, con mucha experiencia trabajando en Java, ¡esta es tu oferta! Te damos la oportunidad de poder trabajar para un importante cliente. ¿Qué buscamos? Que tengas experiencia previa en desarrollo fullstack de aplicaciones con arquitectura back-end de microservicios creados con Spring Boot y front-ends basados en Angular. Implementación de APIs (síncronas/asíncronas) usando Spring. Conocimiento y experiencia previa usando programación funcional (Uso de versiones de Java 8 y posteriores). Uso de bases de datos relacionales y no relacionales (MongoDB, CouchBase). Experiencia trabajando en proyectos con Git. Experiencia en frameworks de testing (JUnit, Mockito, Jest...). Conocimiento de patrones básicos de diseño en aplicaciones de alta disponibilidad y buenas prácticas en el uso de los mismos. Enfoque en la entrega de productos de calidad y fácilmente mantenibles. Experiencia previa en monitorización de sistemas productivos y uso de herramientas destinadas para este fin. Experiencia de trabajo bajo un marco de gestión usando metodologías agiles.",Cádiz,Experiencia mínima: Al menos 4 años. Estudios mínimos: Ciclo Formativo Grado Superior.,"Java, Angular, Microservicios, Spring Boot, MongoDB, CouchBase, Git, JUnit, Mockito, Jest",,100% Remoto,Inglés,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/cadiz/fullstack-engineer-java-angular-ingles-100-remoto/of-i71182d71f842f2b0be74e731a7861c?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Senior Fullstack Developer,CAS Training,"Diseñar y desarrollar APIs RESTful utilizando Spring Boot y Node.js, optimizadas para operar en un entorno cloud AWS. Implementar la lógica de negocio y garantizar la correcta integración con la base de datos PostgreSQL. Optimizar el rendimiento de los servicios para garantizar su escalabilidad en entornos distribuidos. Desarrollar y mantener pruebas unitarias y de integración para el código del back end. Colaborar con el Full Stack Lead para definir estándares técnicos y resolver problemas complejos. Documentar servicio, arquitectura y decisiones técnicas relevantes.",Remoto (Madrid),"Experiencia mínima: Al menos 3 años. MODALIDAD: Teletrabajo - Candidatos en España. EXPERIENCIA: 3-4 años. Inglés Alto. SR. FULL STACK DEVELOPER MÁS DE 4 AÑOS DE EXPERIENCIA. Experiencia avanzada en desarrollo con Spring Boot y Node.js. Conocimientos sólidos de diseño de APIs RESTful en entornos distribuidos. Experiencia con bases de datos relaciones como PostgreSQL, incluyendo modelado de datos y optimización de consultas SQL. Familiaridad con arquitecturas basadas en microservicios desplegadas en AWS. Conocimientos de seguridad web y protección de APIs en la nube. Experiencia con sistemas de control de versiones y flujos CI CD. Capacidad para identificar y resolver problemas de rendimiento en el back-end.","Spring Boot, Node.js, PostgreSQL, AWS",34500,Remoto,Inglés,Indefinido,False,https://www.infojobs.net/remoto/senior-fullstack-developer/of-i688f88deb140a48d52450762ac2f36?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
"Desarrollador/a Full Stack (C++, Python, JavaScript)",GRUPO OCHO CAÑOS,"Grupo Ocho Caños, empresa de referencia en la zona, selecciona un DESARROLLADOR FULL STACK (C++, Python, JavaScript), altamente capacitado y con experiencia en C++, Python, JavaScript y Typescript para su centro de trabajo en Benavides de Orbigo. El candidato será responsable de diseñar, desarrollar y mantener aplicaciones robustas, escalables y seguras, trabajando en todas las capas del desarrollo de software, desde la lógica del backend hasta la interfaz de usuario en el frontend.",Benavides (León),"Experiencia comprobada en desarrollo Full Stack con C++, Typescript Python y JavaScript. Conocimientos sólidos en frameworks y bibliotecas. Experiencia con bases de datos SQL y NoSQL. Manejo de herramientas de control de versiones como Git. Experiencia en despliegue y mantenimiento de aplicaciones en entornos cloud. Capacidad para resolver problemas de manera creativa y eficiente. Excelentes habilidades de comunicación y trabajo en equipo. Se valorará: Conocimientos en desarrollo móvil o frameworks como React Native. Experiencia en DevOps y CI/CD. Familiaridad con contenedores y orquestación (Docker, Kubernetes).","C++, Python, JavaScript, Typescript, SQL, NoSQL, Git, Docker, Kubernetes",,Presencial,,Contrato de duración determinada,False,https://www.infojobs.net/benavides/desarrollador-full-stack-c-python-javascript/of-i83e7bf2f144ac2be7b33cb50907fba?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Software Engineer (Entorno Industrial) - Inglés C1 + Híbrido Barcelona,Knowmad Mood,"¿Te apasiona la tecnología industrial y quieres formar parte de un equipo global que impulsa la transformación digital en plantas de producción de todo el mundo? ¡Esta es tu oportunidad! Buscamos un/a Software Engineer con experiencia en entornos industriales para unirse a equipo global de producto de uno de nuestros principales clientes. Serás responsable de apoyar los despliegues en Europa y América, trabajando de forma completamente remota gracias a una arquitectura moderna y distribuida.","Sant Cugat Del Vallès, Barcelona","- Grado en Informática, Ingeniería en Tecnologías de la Información o similar.
- Al menos 3 años de experiencia en lenguajes de desarrollo (Lua, Python, C, C++).
- Mínimo 3 años de experiencia en entornos de Tecnología Operacional (OT).
- Conocimiento de protocolos de comunicación industriales: OPC UA, S7/TIA, Modbus, MQTT.
- Experiencia en redes y sistemas.
- Sólido conocimiento de procesos de manufactura y comunicación industrial.
- Inglés mínimo C1, se trabaja 100% en inglés.","Lua, Python, C, C++, OPC UA, S7/TIA, Modbus, MQTT",,Híbrido,Inglés,Indefinido,False,https://www.infojobs.net/sant-cugat-del-valles/software-engineer-entorno-industrial-ingles-c1-hibrido-barcelona/of-if885375b154099aa668d404a563f4d?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
"Desarrollador/a, analista programador/a sharepoint, power platform, inglés alto (100% teletrabajo, remoto) (NI03)","Mensoft Consultores, S.L","¿Interesado/a en nuevos retos? En Mensoft Consultores estamos buscando un/a Desarrollador/a, analista programador/a sharepoint, con inglés alto, que quiera entrar a formar parte de un proyecto estable, en uno de nuestros clientes más importantes.",Madrid,"Experiencia: Mínimo 4 años en desarrollo de soluciones con SharePoint Online y Power Platform. Educación: Grado en Comunicación, Ingeniería Informática, Telecomunicaciones o similar. Inglés alto y técnico (documentación, navegación, comunicación).","SharePoint, Power Platform, Confluence, Diseño web, Documentación",36000,100% remoto,Inglés alto,Contrato indefinido,False,https://www.infojobs.net/madrid/desarrollador-analista-programador-sharepoint-power-platform-ingles-alto-100-teletrabajo-remoto-ni03/of-i8b13fe2664443788585a52599b1f8c?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Desarrollador/ra AB INITIO (Remoto),CAS Training,"Seleccionamos para proyecto del sector banca que se desarrolla en remoto, un Desarrollador/ra con 2-3 años de experiencia en AB Initio. Las funciones a desempeñar son: · Documentación técnica sobre la nueva versión de AB Initio. · Gestión de servidores y paquetes en el entorno de Devops. · Instalación y validación del entorno de desarrollo. · Migración de datos desde entornos existentes. · Desarrollo de nuevos gráficos y migración para asegurar la compatibilidad. · Soporte a IT OPS en la instalación y validación en Preproducción y Producción. · Realización de pruebas técnicas. · Análisis y resolución de problemas diarios en el procesamiento de datos. · Mantenimiento y desarrollo de la plataforma AB Initio. · Actualización de la documentación y soporte técnico a las diferentes entidades.",Toda España,"Experto en AB Initio / stack similar. Conocimientos de herramientas alternativas (Informatica, Collibra, Palantir) son valorados. Experiencia en DevOps y consultas SQL. Conocimientos valorados: Linux, Infraestructura en la nube, Oracle, Metodología AGILE. Aportar conocimiento de la operativa de negocio, procesos. Debería ser un perfil mixto entre lo técnico y lo funcional, aunque más peso en lo técnico.","AB INITIO, Informatica, Collibra, Palantir, SQL, Linux, Oracle",,Remoto,"Inglés B2 o superior, Francés deseable",Contrato indefinido,False,https://www.infojobs.net/toda-espana/desarrollador-ra-ab-initio-remoto/of-ib804be95fc4ace9d5e71426b6d53dc?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
"Tech Lead, leader técnico/a Full Stack, inglés alto (java, spring, angular, typescript) (100% teletrabajo, remoto) (NI03)","Mensoft Consultores, S.L","¿Interesado/a en nuevos retos? En Mensoft Consultores estamos buscando un/a Tech Lead, leader técnico/a Full Stack, con inglés alto, que quiera entrar a formar parte de un proyecto estable, en uno de nuestros clientes más importantes.",Madrid,"Más de 5 años de experiencia comercial en el desarrollo de aplicaciones utilizando la pila tecnológica Java. Conocimiento profundo de TypeScript y del marco Angular. Experiencia en el uso del marco Spring. Experiencia en el uso de SQL y bases de datos relacionales. Comprensión del proceso de desarrollo de software de extremo a extremo. Nivel alto de inglés hablado y escrito, el idioma oficial de SCIB es el inglés.","Java, Spring, SQL, Angular, Typescript",43000,100% remoto,Inglés,Indefinido,False,https://www.infojobs.net/madrid/tech-lead-leader-tecnico-full-stack-ingles-alto-java-spring-angular-typescript-100-teletrabajo-remoto-ni03/of-ic55a67de1f4cd3a096856204c9ef3c?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
"Desarrollador/a, analista programador/a fullstack senior (Spring Boot, Node.js, AWS) (BI02)","Mensoft Consultores, S.L","¿Interesado/a en nuevos retos? En Mensoft Consultores estamos buscando un/a Desarrollador/a, analista programador/a fullstack senior, que quiera entrar a formar parte de un proyecto estable, en uno de nuestros clientes más importantes.",Madrid,"Experiencia avanzada en desarrollo con Spring Boot y Node.js. Conocimientos sólidos de diseño de APIs RESTful en entornos distribuidos. Experiencia con bases de datos relaciones como PostgreSQL, incluyendo modelado de datos y optimización de consultas SQL. Familiaridad con arquitecturas basadas en microservicios desplegadas en AWS. Conocimientos de seguridad web y protección de APIs en la nube. Experiencia con sistemas de control de versiones y flujos CI/CD.","Spring Boot, Node.js, API, AWS, Java, PostgreSQL, Spring, Bases de datos",38.5,100% remoto,,Contrato indefinido,False,https://www.infojobs.net/madrid/desarrollador-analista-programador-fullstack-senior-spring-boot-node.js-aws-bi02/of-i7462a508dd4c349895993d3b5e9867?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Programador/a SAP Abap (teletrabajo 100%),KEAPPS,"¿Te apasiona el desarrollo SAP ABAP y te motiva trabajar en proyectos sólidos, con tecnología S/4HANA y visión a largo plazo? Buscamos un/a Programador/a SAP ABAP Senior que quiera formar parte de un proyecto estable, 100% remoto, y con impacto transversal en múltiples áreas funcionales. Si eres una persona con experiencia, ganas de aportar y te gusta trabajar con buenas prácticas y metodologías claras, sigue leyendo.",Madrid,"Experiencia de al menos 5 años como desarrollador SAP ABAP. Conocimiento en ABAP RESTful Application Programming Model (RAP), CDSs, Hana Views. Experiencia en entornos SAP S/4HANA y migraciones desde ECC.","SAP ABAP, SAP S/4HANA, ABAP RESTful, CDSs, Hana Views, OData, SAP Fiori/UI5",42500,Remoto,,Indefinido,False,https://www.infojobs.net/madrid/programador-sap-abap-teletrabajo-100/of-i107d66673440b88e9d0326ef75c425?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Fullstack Java/Node/Angular,GRUPO NS,Desde Grupo NS precisamos incorporar un perfil Fullstack con experiencia en Java/Node y Angular de al menos 3 años para un proyecto en modalidad híbrida en Madrid (3 días en oficina).,Madrid,Al menos tres años de experiencia como fullstack habiendo trabajado con Java/Node y angular.,"java, angular, NODEJS, TYPESCRIPT, JUnit, Cucumber, WebDriver, AWS, Docker, Kubernetes, Git, REST, WebServices, OpenApi",,Híbrido,,Indefinido,False,https://www.infojobs.net/madrid/fullstack-java-node-angular/of-i1eb422a28849b1856647dd0adfcf64?applicationOrigin=search-new&page=3&sortBy=RELEVANCE
Desarrolladores Fullstack .NET - React - Cloud,NCS Spain,"En NCS buscamos perfiles de Desarrolladores Fullstack con mínimo 2 años de experiencia en .NET Core (C#), React y Node JS, para trabajar de manera indefinida en importante cliente del sector automoción.",El Prat De Llobregat,"- .NET CORE
- C#
- Base de datos: SQL Server
- React
- Node JS
- Experiencia en cloud (como mínimo en AWS)",".NET Core, C#, SQL Server, React, Node.js, Aplicaciones de Cloud, Amazon Web Services",33000,Híbrido,Inglés - Intermedio,Contrato indefinido,False,https://www.infojobs.net/el-prat-de-llobregat/desarrolladores-fullstack-.net-react-cloud/of-i72ae86f25c4acd91e7f7b33394aaf9?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Desarrollador/a Senior Fullstack .NET (C#),GRUP LUTX,"Desde Infojobs Performance, un servicio de Adevinta, buscamos un/a Desarrollador/a Senior Fullstack .NET C# para unirse al equipo de GRUP LUTX, que ofrece servicios de gestión comercial, contable, informática y administrativa a empresas de hostelería e inmobiliaria. Serás una pieza importante en el ciclo de vida del desarrollo de software, desde la toma de requisitos hasta el despliegue y soporte de nuestras plataformas de producción. ¿Eres un/a apasionado/a del desarrollo .NET, con experiencia en aplicaciones de escritorio y con ganas de enfrentarte a nuevos retos? ¡Te estamos buscando! Tus responsabilidades principales serán: - Desarrollo y mantenimiento de aplicaciones de escritorio robustas y escalables, utilizando WPF (MVVM) y WinForms (MVC). - Diseñar e implementar nuevas funcionalidades y herramientas innovadoras. - Realizar el mantenimiento evolutivo y correctivo de las aplicaciones existentes, garantizando su óptimo funcionamiento. - Colaborar en la toma de requisitos con los stakeholders y proponer soluciones técnicas eficientes y adaptadas a cada necesidad. - Ejecutar pruebas unitarias y de integración, gestionar versiones de software y participar activamente en los procesos de despliegue.",Barcelona,IMPRESCINDIBLES: - Formación reglada en desarrollo de software. - Más de 5 años de experiencia demostrable como Desarrollador/a .NET. - Inglés leído y escrito (consulta documentación técnica). - Dominio de .NET Core y C#. - Experiencia sólida con Entity Framework Core (EF Core). - Profundo conocimiento de SQL Server. - Experiencia avanzada en WPF y el patrón MVVM. - Experiencia con WinForms y el patrón MVC. - Conocimiento de herramientas como DevExpress (o similares). - Desarrollo y consumo de Web Services. - Control de versiones con Git. - Experiencia en Unit Testing. - Comprensión sólida de procesos de negocio relacionados con ERP y Personal. VALORABLES: - Muy valorable catalán. - Educación Superior (Licenciatura o Ingeniería). - Conocimientos de SignalR para comunicación en tiempo real. - Experiencia o conocimientos en tecnologías Docker y Kubernetes. - Experiencia con herramientas de Business Intelligence. - Conocimientos en metodologías ágiles.,".NET, C#, Entity Framework Core, SQL Server, WPF, MVVM, WinForms, MVC, DevExpress, Web Services, Git, Unit Testing, SignalR, Docker, Kubernetes",,Híbrido,"Inglés, Catalán",Indefinido,False,https://www.infojobs.net/barcelona/desarrollador-senior-fullstack-.net-c-barcelona/of-i54f9b2f0c34ac099df8263c69e5765?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Fullstack Developer .NET / React,Clubs de Fitness DiR,"¿Te gustaría hacer realidad tu sueño y formar parte de la mejor empresa de fitness? ¿En DiR tenemos ganas de recibirte con los brazos abiertos! Somos la empresa de referencia de la actividad física y la salud en Barcelona, tenemos más de 45 años de experiencia y contamos con el mejor equipo humano que conforma una empresa en constante movimiento e innovación. Si crees en el trabajo bien hecho y tienes la máxima ilusión por promover estilos de vida saludables, DiR es tu sitio! ¡No te lo pienses, y súmate al DiR Team! Ahora estamos en búsqueda de un/a Fullstack Developer .NET / React para unirse a nuestro equipo en nuestras oficinas ubicadas en el centro de Barcelona. Formarás parte del Departamento de Tecnologías de la Información (IT) participando en proyectos de desarrollo de gran relevancia para el crecimiento de la compañía a corto y largo plazo.",Barcelona,"Experiencia de más de 3 años como Programador/a, Developer o similar. Ingeniería Informática, Grado Superior en Desarrollo de Aplicaciones o similar. Amplio conocimiento en desarrollo backend en C# con versiones recientes de .NET. Experiencia en Desarrollo con React.js/NextJS. Experiencia sólida con TypeScript. Experiencia con Unit Testing, Integration Test y Component Testing. Experiencia en diseño y construcción de API REST. Experiencia en trabajo con Docker y contenedores. Comprensión del almacenamiento en caché y server-side rendering. Conocimiento de sistemas de control de versiones, como Git. Conocimiento de sistemas de integración continua, como Asure DevOps. Comprensión de metodologías Agile y SCRUM.",".NET, C#, REST, API, Git, Agile, Informatica, Tecnologías de la información, Scrum",,Presencial,Español - Nativo o Bilingüe,Indefinido,False,https://www.infojobs.net/barcelona/fullstack-developer-.net-react/of-iaae9d29e6d43428bf94907d2edd40a?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a ABAP FI,T-Systems,"En T-Systems, encontrarás proyectos rompedores que suman al bienestar social y ecológico. Queremos dar la bienvenida a nuevos talentos como tú, que aporten ideas frescas, puntos de vista distintos, que acepten retos y un continuo aprendizaje, para crecer e impactar a la sociedad... ¡Todo esto, de una forma divertida! No importa cuándo o dónde trabajes. Se trata de hacer un trabajo que importe para hacer avanzar a la sociedad. Por esta razón, haremos todo lo posible para asegurarnos de que tengas todas las posibilidades de desarrollo ofreciéndote una red de apoyo, excelente tecnología, un entorno de trabajo nuevo y la libertad de trabajar de forma autónoma. Te apoyamos a crecer constantemente tanto personal como profesionalmente, para que puedas dejar una huella notable en la sociedad. T-Systems somos un equipo de alrededor 28 000 personas empleadas en todo el mundo, convirtiéndonos en uno de los principales proveedores mundiales de soluciones integradas de extremo a extremo. Desarrollamos soluciones de cloud híbrida, inteligencia artificial e impulsamos la transformación digital de las empresas, la industria, el sector público y en definitiva, de toda la sociedad. Desarrollador/a SAP ABAP con sólida experiencia técnica y profundo conocimiento funcional del módulo SAP FI, complementado con experiencia en MM. Capacidad para diseñar y desarrollar soluciones personalizadas (Z) alineadas con los procesos financieros del cliente, garantizando la integridad contable y la integración fluida con logística. Hábil en la interpretación de requerimientos funcionales complejos y en la colaboración directa con equipos contables y de compras.","Reus, Tarragona","-Desarrollo ABAP clásico y orientado a objetos (OO).- ALV Reports (grid, tree, list), SmartForms, SAPScript, Adobe Forms.- Enhancements: User Exits, Customer Exits, BADIs, Implicit/Explicit Enhancements.- LSMW, Batch Input, Call Transaction, BAPIs y BDCs para carga de datos financieros.- Interfaces: IDocs, RFCs, Web Services (REST/SOAP), integración con sistemas externos.- Debugging avanzado y análisis de dumps (ST22, ST05, SAT, SE30).- Desarrollo de Workflows y validaciones/substituciones.- Experiencia en S/4HANA: uso de ACDOCA, vistas CDS, AMDP, y servicios OData.","SAP, ABAP, SAP FI, Smartforms",,Híbrido,,Indefinido,False,https://www.infojobs.net/reus/programador-abap-fi/of-i80b850b24345959e4a96ce39714c3f?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a ABAP FI,T-Systems,"En T-Systems, encontrarás proyectos rompedores que suman al bienestar social y ecológico. Queremos dar la bienvenida a nuevos talentos como tú, que aporten ideas frescas, puntos de vista distintos, que acepten retos y un continuo aprendizaje, para crecer e impactar a la sociedad... ¡Todo esto, de una forma divertida! No importa cuándo o dónde trabajes. Se trata de hacer un trabajo que importe para hacer avanzar a la sociedad. Por esta razón, haremos todo lo posible para asegurarnos de que tengas todas las posibilidades de desarrollo ofreciéndote una red de apoyo, excelente tecnología, un entorno de trabajo nuevo y la libertad de trabajar de forma autónoma. Te apoyamos a crecer constantemente tanto personal como profesionalmente, para que puedas dejar una huella notable en la sociedad. T-Systems somos un equipo de alrededor 28 000 personas empleadas en todo el mundo, convirtiéndonos en uno de los principales proveedores mundiales de soluciones integradas de extremo a extremo. Desarrollamos soluciones de cloud híbrida, inteligencia artificial e impulsamos la transformación digital de las empresas, la industria, el sector público y en definitiva, de toda la sociedad. Desarrollador/a SAP ABAP con sólida experiencia técnica y profundo conocimiento funcional del módulo SAP FI, complementado con experiencia en MM. Capacidad para diseñar y desarrollar soluciones personalizadas (Z) alineadas con los procesos financieros del cliente, garantizando la integridad contable y la integración fluida con logística. Hábil en la interpretación de requerimientos funcionales complejos y en la colaboración directa con equipos contables y de compras.",Granada,"-Desarrollo ABAP clásico y orientado a objetos (OO).- ALV Reports (grid, tree, list), SmartForms, SAPScript, Adobe Forms.- Enhancements: User Exits, Customer Exits, BADIs, Implicit/Explicit Enhancements.- LSMW, Batch Input, Call Transaction, BAPIs y BDCs para carga de datos financieros.- Interfaces: IDocs, RFCs, Web Services (REST/SOAP), integración con sistemas externos.- Debugging avanzado y análisis de dumps (ST22, ST05, SAT, SE30).- Desarrollo de Workflows y validaciones/substituciones.- Experiencia en S/4HANA: uso de ACDOCA, vistas CDS, AMDP, y servicios OData.","SAP, ABAP, SAP FI, Smartforms",,Híbrido,,Contrato indefinido,False,https://www.infojobs.net/granada/programador-abap-fi/of-i8b3156a32f45d88616463d3881a44d?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a ABAP senior,T-Systems,"En T-Systems, encontrarás proyectos rompedores que suman al bienestar social y ecológico. Queremos dar la bienvenida a nuevos talentos como tú, que aporten ideas frescas, puntos de vista distintos, que acepten retos y un continuo aprendizaje, para crecer e impactar a la sociedad... ¡Todo esto, de una forma divertida! No importa cuándo o dónde trabajes. Se trata de hacer un trabajo que importe para hacer avanzar a la sociedad. Por esta razón, haremos todo lo posible para asegurarnos de que tengas todas las posibilidades de desarrollo ofreciéndote una red de apoyo, excelente tecnología, un entorno de trabajo nuevo y la libertad de trabajar de forma autónoma. Te apoyamos a crecer constantemente tanto personal como profesionalmente, para que puedas dejar una huella notable en la sociedad.",Granada,"ABAP clásico y programación orientada a objetos (OO). Desarrollo de reportes ALV y formularios (preferiblemente SmartForms). Uso de user-exits, BAdIs y enhancements. Batch input / BDC / LSMW para carga de datos. Manejo del Diccionario de Datos (DDIC): tablas, estructuras, vistas, etc. Creación y consumo de funciones RFC y BAPIs. Capacidad para realizar mantenimientos correctivos y evolutivos en entornos SAP ECC o S/4HANA. Conocimiento de herramientas de análisis de errores y rendimiento (ST22, SE80, SE37, etc.).","SAP, ABAP, Smartforms, Programación orientada a objetos",,Híbrido,Español - Nativo o Bilingüe,Indefinido,False,https://www.infojobs.net/granada/programador-abap-senior/of-i54ebc34f784d6da65f135bb740798c?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
